File,label,time,f0 
GUJ-P1-target1,ananyaa,0.034353741496598526,116.10924883581548 
GUJ-P1-target1,ananyaa,0.04435374149659853,115.49453347022308 
GUJ-P1-target1,ananyaa,0.05435374149659852,114.20663541068092 
GUJ-P1-target1,ananyaa,0.06435374149659853,112.78273424164689 
GUJ-P1-target1,ananyaa,0.07435374149659853,112.5336270055182 
GUJ-P1-target1,ananyaa,0.08435374149659852,112.97560905879946 
GUJ-P1-target1,ananyaa,0.09435374149659853,113.70607329867198 
GUJ-P1-target1,ananyaa,0.10435374149659854,115.57594292446095 
GUJ-P1-target1,ananyaa,0.11435374149659852,117.86330128529117 
GUJ-P1-target1,ananyaa,0.12435374149659853,119.71023947981135 
GUJ-P1-target1,ananyaa,0.13435374149659854,121.26108008288881 
GUJ-P1-target1,ananyaa,0.14435374149659852,122.02909065184595 
GUJ-P1-target1,ananyaa,0.15435374149659853,122.58173961570056 
GUJ-P1-target1,ananyaa,0.16435374149659854,123.13824325836474 
GUJ-P1-target1,ananyaa,0.17435374149659855,123.77766148014864 
GUJ-P1-target1,ananyaa,0.18435374149659853,124.48288361947887 
GUJ-P1-target1,ananyaa,0.19435374149659854,124.71492109060485 
GUJ-P1-target1,ananyaa,0.20435374149659855,123.86601041417498 
GUJ-P1-target1,ananyaa,0.21435374149659853,122.86385797646601 
GUJ-P1-target1,ananyaa,0.22435374149659854,123.43487258810461 
GUJ-P1-target1,ananyaa,0.23435374149659854,123.97383033959001 
GUJ-P1-target1,ananyaa,0.24435374149659853,124.41258867582935 
GUJ-P1-target1,ananyaa,0.2543537414965985,124.61593962023767 
GUJ-P1-target1,ananyaa,0.2643537414965985,124.69334257304709 
GUJ-P1-target1,ananyaa,0.2743537414965985,124.9952341414962 
GUJ-P1-target1,ananyaa,0.28435374149659853,125.85011509757416 
GUJ-P1-target1,ananyaa,0.29435374149659854,126.75927384179047 
GUJ-P1-target1,ananyaa,0.30435374149659855,126.53552562098808 
GUJ-P1-target1,ananyaa,0.31435374149659856,126.33974338416068 
GUJ-P1-target1,ananyaa,0.3243537414965985,127.07143218214028 
GUJ-P1-target1,ananyaa,0.3343537414965985,128.33835516604412 
GUJ-P1-target1,ananyaa,0.34435374149659853,129.8551662835204 
GUJ-P1-target1,ananyaa,0.35435374149659854,131.52966045097585 
GUJ-P1-target1,ananyaa,0.36435374149659855,133.1454807153471 
GUJ-P1-target1,ananyaa,0.37435374149659856,134.21668086268275 
GUJ-P1-target1,ananyaa,0.38435374149659857,134.6532468380541 
GUJ-P1-target1,ananyaa,0.3943537414965985,134.14522458804916 
GUJ-P1-target1,ananyaa,0.40435374149659853,133.0929081142302 
GUJ-P1-target1,ananyaa,0.41435374149659854,131.23531924397125 
GUJ-P1-target1,ananyaa,0.42435374149659855,129.8776517593466 
GUJ-P1-target1,kheDvaanu,0.41435374149659854,131.23531924397125 
GUJ-P1-target1,kheDvaanu,0.42435374149659855,129.8776517593466 
GUJ-P1-target1,kheDvaanu,0.43435374149659856,129.6431290857976 
GUJ-P1-target1,kheDvaanu,0.44435374149659856,130.28797242088592 
