File,labelPoint,label,f0,time,begTimeLabel,endTimeLabel 
CHO-P1-target1,L,ananyaa,168.63078823154012,0.4376868620274797,0.3805323505622819,0.8944338875413141
CHO-P1-target1,H,ananyaa,180.3203585542702,0.7330742445402937,0.3805323505622819,0.8944338875413141
CHO-P1-target10,L,laavanya,185.61312811372224,0.08920065470979617,0.05231723118132714,0.6329562571519283
CHO-P1-target10,H,laavanya,143.9332185700771,0.619096924074804,0.05231723118132714,0.6329562571519283
CHO-P1-target10,L,aaraam,163.0799930699497,0.7426839920568611,0.6329562571519283,1.0715450040937182
CHO-P1-target10,H,aaraam,188.04246784913866,1.0321724538856143,0.6329562571519283,1.0715450040937182
CHO-P1-target11,L,ananyaa,196.7101057977912,0.3931246569383596,0.30667109150487787,0.7632454513706157
CHO-P1-target11,H,ananyaa,202.7410821012358,0.6285623806501969,0.30667109150487787,0.7632454513706157
CHO-P1-target11,L,kasrat,182.88511746010397,0.9185350006000507,0.7632454513706157,1.1807686203588297
CHO-P1-target11,H,kasrat,190.11714962969464,1.1198818083061828,0.7632454513706157,1.1807686203588297
CHO-P1-target12,L,laavanya,185.11654084019946,0.5666424865248504,0.46841978300257237,0.9653039509881155
CHO-P1-target12,H,laavanya,189.94200608907758,0.8427941770086341,0.46841978300257237,0.9653039509881155
CHO-P1-target12,L,kheDvaanu,184.026287240572,1.1178215599760946,0.9653039509881155,1.463740469607605
CHO-P1-target12,H,kaam ,95.03288352720507,1.5570804988662132,1.463740469607605,1.6930452765266433
CHO-P1-target13,L,ananyaa,181.4896220062857,0.30048716619661914,0.26343108942751986,0.7410096239199252
CHO-P1-target13,H,ananyaa,187.50154086301902,0.641222786714494,0.26343108942751986,0.7410096239199252
CHO-P1-target13,L,aaraam,177.09780068107096,0.8656088493798619,0.7410096239199252,1.121195949553404
CHO-P1-target13,H,aaraam,184.6504742818791,1.0385345209611492,0.7410096239199252,1.121195949553404
CHO-P1-target14,L,ananyaa,176.86266483321265,0.54646665405951,0.30117376842102556,0.8083315873183556
CHO-P1-target14,H,ananyaa,180.79030538558777,0.704765537680417,0.30117376842102556,0.8083315873183556
CHO-P1-target14,L,kasrat,173.6310629337156,0.9968903585505791,0.8837069661400028,1.3710885130508519
