File,totalDuration,label,duration 
MAR-P1-target1.wav,1.6763979822860011,ananyaa,0.4783008326595575 
MAR-P1-target1.wav,1.6763979822860011,naangarNi,0.5469677838829593 
MAR-P1-target1.wav,1.6763979822860011,karte,0.3764843187765823 
MAR-P1-target1.wav,1.6763979822860011,aahe,0.27464504696690195 
MAR-P1-target1.wav,1.6763979822860011,a,0.052419305807064276 
MAR-P1-target1.wav,1.6763979822860011,nan,0.29291923077073667 
MAR-P1-target1.wav,1.6763979822860011,yaa,0.13296229608175658 
MAR-P1-target1.wav,1.6763979822860011,naan,0.2698016462280062 
MAR-P1-target1.wav,1.6763979822860011,gar,0.1809207013583961 
MAR-P1-target1.wav,1.6763979822860011,Ni,0.09624543629655702 
MAR-P1-target1.wav,1.6763979822860011,kar,0.21390433746069348 
MAR-P1-target1.wav,1.6763979822860011,te,0.1625799813158888 
MAR-P1-target1.wav,1.6763979822860011,aa,0.1389545209481049 
MAR-P1-target1.wav,1.6763979822860011,he,0.13569052601879705 
MAR-P1-target10.wav,1.436436422141762,laavanya,0.5117924078980158 
MAR-P1-target10.wav,1.436436422141762,aaraam,0.41401711334949853 
MAR-P1-target10.wav,1.436436422141762,karat,0.2725367098706124 
MAR-P1-target10.wav,1.436436422141762,aahe,0.23809019102363527 
MAR-P1-target10.wav,1.436436422141762,laa,0.17225395922182943 
MAR-P1-target10.wav,1.436436422141762,van,0.2278969040899716 
MAR-P1-target10.wav,1.436436422141762,ya,0.11164154458621478 
MAR-P1-target10.wav,1.436436422141762,aa,0.1878801007891765 
MAR-P1-target10.wav,1.436436422141762,raam,0.22613701256032204 
MAR-P1-target10.wav,1.436436422141762,ka,0.0929186531656383 
MAR-P1-target10.wav,1.436436422141762,rat,0.1796180567049741 
MAR-P1-target10.wav,1.436436422141762,aa,0.1155626952591795 
MAR-P1-target10.wav,1.436436422141762,he,0.12252749576445576 
MAR-P1-target11.wav,1.479478846823952,ananyaa,0.46653112664427 
MAR-P1-target11.wav,1.479478846823952,vyaayaam,0.3866456597531278 
MAR-P1-target11.wav,1.479478846823952,karat,0.3387143796184424 
MAR-P1-target11.wav,1.479478846823952,aahe,0.2875876808081117 
MAR-P1-target11.wav,1.479478846823952,a,0.08786228697910614 
MAR-P1-target11.wav,1.479478846823952,nan,0.22671569215829568 
MAR-P1-target11.wav,1.479478846823952,yaa,0.15195314750686817 
MAR-P1-target11.wav,1.479478846823952,vyaa,0.21138361781440662 
MAR-P1-target11.wav,1.479478846823952,yaam,0.1752620419387212 
MAR-P1-target11.wav,1.479478846823952,ka,0.11311442854478759 
MAR-P1-target11.wav,1.479478846823952,rat,0.22559995107365483 
MAR-P1-target11.wav,1.479478846823952,aa,0.12209967905217556 
MAR-P1-target11.wav,1.479478846823952,he,0.16548800175593614 
MAR-P1-target12.wav,1.5611472935071053,laavanya,0.5312054938922361 
MAR-P1-target12.wav,1.5611472935071053,naangarNi,0.5149708998074346 
MAR-P1-target12.wav,1.5611472935071053,karat,0.30013062138009294 
MAR-P1-target12.wav,1.5611472935071053,aahe,0.21484027842734155 
MAR-P1-target12.wav,1.5611472935071053,laa,0.19564432394661058 
MAR-P1-target12.wav,1.5611472935071053,van,0.22230434806657506 
MAR-P1-target12.wav,1.5611472935071053,ya,0.1132568218790505 
MAR-P1-target12.wav,1.5611472935071053,naan,0.2551470757227333 
MAR-P1-target12.wav,1.5611472935071053,gar,0.17257835961274615 
MAR-P1-target12.wav,1.5611472935071053,Ni,0.08724546447195514 
MAR-P1-target12.wav,1.5611472935071053,ka,0.15189883384856473 
MAR-P1-target12.wav,1.5611472935071053,rat,0.14823178753152821 
MAR-P1-target12.wav,1.5611472935071053,aa,0.10060207625574469 
MAR-P1-target12.wav,1.5611472935071053,he,0.11423820217159686 
MAR-P1-target13.wav,1.2966619419305812,ananyaa,0.41309702791749725 
MAR-P1-target13.wav,1.2966619419305812,aaraam,0.3473182804011148 
MAR-P1-target13.wav,1.2966619419305812,karat,0.3029611763347535 
MAR-P1-target13.wav,1.2966619419305812,aahe,0.2332854572772156 
MAR-P1-target13.wav,1.2966619419305812,a,0.062102523174123986 
MAR-P1-target13.wav,1.2966619419305812,nan,0.24409947299972673 
MAR-P1-target13.wav,1.2966619419305812,yaa,0.10689503174364656 
MAR-P1-target13.wav,1.2966619419305812,aa,0.15077895109302508 
MAR-P1-target13.wav,1.2966619419305812,raam,0.1965393293080897 
MAR-P1-target13.wav,1.2966619419305812,ka,0.1153198703352496 
