File,labelPoint,label,f0,time,begTimeLabel,endTimeLabel 
MAR-P1-target1,L,ananyaa,205.61462534838108,0.20545937027548886,0.10765121775019146,0.585952050409749
MAR-P1-target1,H,ananyaa,253.23322969014134,0.5709318883347705,0.10765121775019146,0.585952050409749
MAR-P1-target1,L,naangarNi,185.90894392786208,0.8450837805603153,0.585952050409749,1.1329198342927083
MAR-P1-target1,H,naangarNi,220.73761226347284,1.1064879297470194,0.585952050409749,1.1329198342927083
MAR-P1-target10,L,laavanya,188.1476980575788,0.38944574785374586,0.20392663358330945,0.7157190414813253
MAR-P1-target10,H,laavanya,256.5001462128573,0.7141723356009071,0.20392663358330945,0.7157190414813253
MAR-P1-target10,L,aaraam,190.78453593073158,0.872725158109189,0.7157190414813253,1.1297361548308238
MAR-P1-target10,H,aaraam,206.9760337927369,1.1090686819455977,0.7157190414813253,1.1297361548308238
MAR-P1-target11,L,ananyaa,204.02287391369563,0.6667787031826513,0.599026480559701,1.065557607203971
MAR-P1-target11,H,ananyaa,230.7859611175005,0.9455141680080315,0.599026480559701,1.065557607203971
MAR-P1-target11,L,vyaayaam,182.8950993057697,1.2243401694168408,1.065557607203971,1.4522032669570988
MAR-P1-target11,H,vyaayaam,220.5493892953112,1.4184958806343935,1.065557607203971,1.4522032669570988
MAR-P1-target12,L,laavanya,188.27715851690348,0.4343570973055457,0.2425089048978527,0.7737143987900889
MAR-P1-target12,H,laavanya,229.16967890425542,0.7666317466671891,0.2425089048978527,0.7737143987900889
MAR-P1-target12,L,naangarNi,186.94477490054584,0.9103718831790119,0.7737143987900889,1.2886852985975235
MAR-P1-target12,H,naangarNi,227.45034077619084,1.2602923889708422,0.7737143987900889,1.2886852985975235
MAR-P1-target13,L,ananyaa,194.33923754291627,0.291276595224266,0.1944205264151959,0.6075175543326932
MAR-P1-target13,H,ananyaa,247.06963844193947,0.558126371162383,0.1944205264151959,0.6075175543326932
MAR-P1-target13,L,aaraam,188.6459860047151,0.7381837847833775,0.6075175543326932,0.954835834733808
MAR-P1-target13,H,aaraam,194.44987200214254,0.9147229374639425,0.6075175543326932,0.954835834733808
MAR-P1-target14,L,ananyaa,203.4990906381681,0.6081539457206505,0.5023881655229141,0.9519082232228389
MAR-P1-target14,H,ananyaa,278.1162052578727,0.942318074474267,0.5023881655229141,0.9519082232228389
MAR-P1-target14,L,vyaayaam,191.6639709592317,1.0963724183604384,0.9519082232228389,1.3768715826439204
MAR-P1-target14,H,vyaayaam,211.36447139251612,1.3768715826439204,0.9519082232228389,1.3768715826439204
MAR-P1-target15,L,laavanya,187.60752382321576,0.430027057006747,0.27063329764541133,0.7502684525739173
MAR-P1-target15,H,laavanya,259.98824467996303,0.7350576081343599,0.27063329764541133,0.7502684525739173
MAR-P1-target15,L,naangarNi,196.1241320901723,0.8523023488578879,0.7502684525739173,1.2224865690241473
MAR-P1-target15,H,naangarNi,227.26926310376112,1.1895118875932105,0.7502684525739173,1.2224865690241473
MAR-P1-target16,L,laavanya,196.13625596874508,0.4618586649503954,0.2806905261170909,0.7681657433988255
MAR-P1-target16,H,laavanya,240.73869995560239,0.7681657433988255,0.2806905261170909,0.7681657433988255
MAR-P1-target16,L,nindaNi,204.68156288924578,0.9374397380327508,0.7681657433988255,1.162447169141405
MAR-P1-target16,H,nindaNi,234.98753610165917,1.1153498461484237,0.7681657433988255,1.162447169141405
MAR-P1-target2,L,laavanya,204.54929768873143,0.24311862831813846,0.17354944394734947,0.7348365276270696
MAR-P1-target2,H,laavanya,255.3773913108951,0.7309065616734719,0.17354944394734947,0.7348365276270696
MAR-P1-target2,L,vyaayaam,197.83224738979087,0.8809472580109188,0.7348365276270696,1.1672678216682548
MAR-P1-target2,H,vyaayaam,226.99586458521307,1.0613794586148873,0.7348365276270696,1.1672678216682548
MAR-P1-target3,L,ananyaa,205.9586901176784,0.9797983501543932,0.8730821041062083,1.3704166184086148
MAR-P1-target3,H,ananyaa,256.5717318232589,1.3572886299599853,0.8730821041062083,1.3704166184086148
MAR-P1-target3,L,nindaNi,196.67255637562533,1.582599135784824,1.3704166184086148,1.8149674797509174
MAR-P1-target3,H,nindaNi,222.42072536642019,1.7791048565145884,1.3704166184086148,1.8149674797509174
MAR-P1-target4,L,ananyaa,214.49734606599304,0.33991822282057743,0.2236654746809533,0.6278398369615403
MAR-P1-target4,H,ananyaa,268.6844229043489,0.5810490928568074,0.2236654746809533,0.6278398369615403
MAR-P1-target4,L,aaraam,204.43021315440353,0.7200060606798631,0.6278398369615403,1.0402626556152004
MAR-P1-target4,H,aaraam,212.9892349732769,0.9869049149029526,0.6278398369615403,1.0402626556152004
MAR-P1-target5,L,laavanya,212.67562431456412,0.49301452389968353,0.3767854654994066,0.9050591261389898
MAR-P1-target5,H,laavanya,261.9871202819878,0.8739028818674405,0.3767854654994066,0.9050591261389898
MAR-P1-target5,L,vyaayaam,196.30613448377164,1.0309521160937782,0.9050591261389898,1.2552410087322337
MAR-P1-target5,H,vyaayaam,206.40507198349246,1.1727720267631305,0.9050591261389898,1.2552410087322337
MAR-P1-target6,L,ananyaa,202.4143654832451,0.31733282232754434,0.25375356171326546,0.6749232038772812
MAR-P1-target6,H,ananyaa,253.84873514641075,0.5936143179647674,0.25375356171326546,0.6749232038772812
MAR-P1-target6,L,nindaNi,206.12837500647842,0.82649580211214,0.6749232038772812,1.0839437217481043
MAR-P1-target6,H,nindaNi,242.29808174405574,1.059859066091442,0.6749232038772812,1.0839437217481043
