File,Tone,Time,Word,Syllable 
MAR-P11-target3.wav,L,0.8577960257783215,nindaNi,nin
MAR-P11-target3.wav,H,1.1543140883003302,nindaNi,Ni
MAR-P11-target4.wav,L,0.13345606051983944,ananyaa,a
MAR-P11-target4.wav,H,0.559502878572349,ananyaa,yaa
MAR-P11-target4.wav,L,0.7674141931894103,aaraam,aa
MAR-P11-target4.wav,H,0.9625257476042841,aaraam,raam
MAR-P11-target5.wav,L,0.3117007476381489,laavanya,laa
MAR-P11-target5.wav,H,0.717090976870345,laavanya,ya
MAR-P11-target5.wav,L,0.8361275679399783,vyaayaam,vyaa
MAR-P11-target5.wav,H,1.0742192130011996,vyaayaam,yaam
MAR-P11-target6.wav,L,0.32959806298045624,ananyaa,a
MAR-P11-target6.wav,H,0.7079805107969259,ananyaa,yaa
MAR-P11-target6.wav,L,0.849768551050149,nindaNi,nin
MAR-P11-target6.wav,H,1.1733346555597413,nindaNi,Ni
MAR-P11-target7.wav,L,0.877423815698268,laavanya,laa
MAR-P11-target7.wav,H,1.2560568778580314,laavanya,ya
MAR-P11-target7.wav,L,1.4241435270630016,aaraam,aa
MAR-P11-target7.wav,H,1.6224827467986127,aaraam,raam
MAR-P11-target8.wav,L,0.3038253310205627,ananyaa,a
MAR-P11-target8.wav,H,0.6994231618039353,ananyaa,yaa
MAR-P11-target8.wav,L,0.8460437651324773,naangarNi,naan
MAR-P11-target8.wav,H,1.2244426274849671,naangarNi,Ni
MAR-P11-target9.wav,L,0.6697516171947797,laavanya,laa
MAR-P11-target9.wav,H,1.03153805447256,laavanya,ya
MAR-P11-target9.wav,L,1.194175937069034,nindaNi,nin
MAR-P11-target9.wav,H,1.5075152924918893,nindaNi,Ni
MAR-P2-target1.wav,L,0.16720684473314262,ananyaa,a
MAR-P2-target1.wav,H,0.5124433354109983,ananyaa,yaa
MAR-P2-target1.wav,L,0.6864225541502358,naangarNi,naan
MAR-P2-target1.wav,H,1.0545861826247764,naangarNi,Ni
MAR-P2-target10.wav,L,0.17628006482751912,laavanya,laa
MAR-P2-target10.wav,H,0.5352746438312839,laavanya,ya
MAR-P2-target10.wav,L,0.6993195050289958,aaraam,aa
MAR-P2-target10.wav,H,0.9155962273451059,aaraam,raam
MAR-P2-target11.wav,L,0.2963696127170847,ananyaa,a
MAR-P2-target11.wav,H,0.6893248409535162,ananyaa,yaa
MAR-P2-target11.wav,L,0.8675759708223082,vyaayaam,vyaa
MAR-P2-target11.wav,H,1.0933629347944132,vyaayaam,yaam
MAR-P2-target12.wav,L,0.3321615584395714,laavanya,laa
MAR-P2-target12.wav,H,0.7254003347410715,laavanya,ya
MAR-P2-target12.wav,L,0.8828092911117651,naangarNi,naan
MAR-P2-target12.wav,H,1.4510312451912455,naangarNi,Ni
MAR-P2-target13.wav,L,0.23297324264599756,ananyaa,a
MAR-P2-target13.wav,H,0.6519705545549229,ananyaa,yaa
MAR-P2-target13.wav,L,1.0910099676760099,aaraam,aa
MAR-P2-target13.wav,H,1.322234150070461,aaraam,raam
MAR-P2-target14.wav,L,0.19012663699282364,ananyaa,a
MAR-P2-target14.wav,H,0.6170835463669033,ananyaa,yaa
MAR-P2-target14.wav,L,0.823673600451001,vyaayaam,vyaa
MAR-P2-target14.wav,H,1.0448489960136456,vyaayaam,yaam
MAR-P2-target15.wav,L,0.3569269345430806,laavanya,laa
MAR-P2-target15.wav,H,0.7168193341385577,laavanya,ya
MAR-P2-target15.wav,L,0.8711742119363722,naangarNi,naan
MAR-P2-target15.wav,H,1.4427443883934816,naangarNi,Ni
MAR-P2-target16.wav,L,0.5065828669815775,laavanya,laa
MAR-P2-target16.wav,H,0.8705298908116204,laavanya,ya
MAR-P2-target16.wav,L,1.0169719021945012,nindaNi,nin
MAR-P2-target16.wav,H,1.2825098803128623,nindaNi,Ni
MAR-P2-target2.wav,L,0.4211853616014664,laavanya,laa
MAR-P2-target2.wav,H,0.8238491016444675,laavanya,ya
MAR-P2-target2.wav,L,1.0318766035244695,vyaayaam,vyaa
MAR-P2-target2.wav,H,1.2152994373737143,vyaayaam,yaam
MAR-P2-target3.wav,L,0.3305708056502232,ananyaa,a
MAR-P2-target3.wav,H,0.7229775883099331,ananyaa,yaa
MAR-P2-target3.wav,L,0.9375503689168874,nindaNi,nin
MAR-P2-target3.wav,H,1.159641720774855,nindaNi,Ni
MAR-P2-target4.wav,L,0.24329282167615918,ananyaa,a
